Lot Area,Year Built,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,SalePrice
16737,2004,533,1980,1980,0,1980,2,0,3,8,1,3,770,315
16387,2006,369,1738,1738,851,2589,2,1,4,11,1,3,831,412.083
16259,2006,1249,1249,1249,1347,2596,3,1,4,9,0,3,840,342.643
16163,2004,1618,1618,1618,0,1618,2,0,2,6,1,3,880,252
13891,2006,690,2076,2076,0,2076,2,1,2,7,1,3,850,465
12228,2006,1721,1721,1740,0,1740,2,0,4,8,0,3,874,293
14780,2005,363,1868,1868,0,1868,2,0,2,7,1,3,1085,415
16033,2004,572,1833,1850,0,1850,2,0,3,8,1,3,772,326
14215,2005,1158,1158,1158,1218,2376,3,1,4,9,1,3,853,325.3
13418,2004,1117,1117,1132,1320,2452,3,1,4,9,1,3,691,309
13975,2005,1090,1090,1117,1089,2206,2,1,4,10,1,3,670,300
10240,2005,1030,1030,1038,1060,2098,2,1,3,8,1,3,878,275.5
9942,2005,316,1606,1625,466,2091,2,1,3,8,1,2,521,338.5
11924,2005,177,1175,1182,1142,2324,3,0,4,11,2,3,736,345
12867,2005,1209,1209,1209,1044,2253,2,1,3,8,1,2,575,344.133
10672,2006,1054,1054,1054,1335,2389,2,1,4,10,1,3,672,298.236
11643,2005,644,1524,1544,814,2358,2,1,4,10,1,3,784,329.9
12378,2003,622,1896,1944,0,1944,2,0,3,8,3,3,708,360
11065,2006,1085,1085,1120,850,1970,2,1,3,8,1,3,753,281
13758,2005,560,1792,1792,0,1792,2,0,2,6,1,3,925,372.397
14828,2004,397,1780,1780,0,1780,2,0,2,7,1,3,816,378
11846,2003,225,1792,1792,0,1792,2,0,2,6,1,3,874,374
20431,2005,438,1848,1848,880,2728,2,1,4,10,2,3,706,437.154
10927,2005,512,1058,1058,846,1904,2,1,3,8,1,2,736,275
13215,2004,426,1420,1426,488,1914,2,1,3,9,1,3,746,279
7052,2005,705,1364,1364,0,1364,2,0,2,6,1,2,484,185.85
5911,2005,1088,1560,1565,0,1565,2,0,2,6,1,2,556,282.5
6955,2005,1368,1368,1368,0,1368,2,0,2,6,1,2,474,202.5
6792,2005,1368,1368,1368,0,1368,2,0,2,6,1,2,474,202.665
7740,2006,663,1686,1686,0,1686,2,0,1,6,1,3,899,332.2
6373,2006,1251,1666,1666,0,1666,2,0,2,6,1,2,575,310.09
3136,2003,1405,1405,1405,0,1405,2,0,2,6,1,2,478,171.75
10237,2005,1288,1316,1316,0,1316,2,0,3,6,1,2,397,169.99
10237,2005,728,728,728,728,1456,2,1,3,8,1,2,390,170.44
10237,2006,738,738,738,754,1492,2,1,3,8,0,2,440,169.985
17104,2006,100,654,664,832,1496,2,1,3,7,1,2,426,179.665
14054,2006,879,879,879,984,1863,2,1,4,9,1,3,660,219.21
11660,2006,1326,1326,1326,0,1326,2,0,3,6,0,2,427,174.19
15578,2006,728,728,728,728,1456,2,1,3,8,0,2,429,172.785
11631,2004,1052,1052,1052,1321,2373,2,1,4,9,1,3,632,258
9073,2006,738,738,738,754,1492,2,1,3,8,0,2,440,185.101
3087,2006,767,1220,1364,0,1364,2,0,2,6,1,2,437,210.25
3196,2003,1374,1374,1557,0,1557,2,0,2,7,1,2,420,234
3196,2003,1273,1273,1456,0,1456,2,0,2,7,1,2,400,215
2938,2002,330,1368,1511,0,1511,2,0,2,5,1,2,398,246.99
3072,2004,1375,1375,1414,0,1414,2,0,2,6,1,2,398,178.74
3072,2004,306,1365,1548,0,1548,2,0,2,7,1,2,388,225
3010,2005,1232,1248,1248,0,1248,2,0,2,5,0,2,438,167.24
3010,2005,1126,1142,1142,0,1142,2,0,2,6,0,2,440,156.82
3013,2005,1346,1362,1506,0,1506,2,0,2,6,1,2,440,213.49
3982,2006,366,1520,1567,0,1567,2,0,1,7,1,3,648,264.561
4045,2006,286,1356,1500,0,1500,2,0,2,6,1,3,648,246.578
21930,2005,732,732,734,1104,1838,2,1,4,7,1,2,372,192.14
7861,2002,326,783,807,702,1509,2,1,3,7,1,2,393,183.2
9056,2004,707,707,707,707,1414,2,1,3,6,1,2,403,178
9171,2004,848,848,848,750,1598,2,1,3,7,1,2,433,201.49
11194,2000,1406,1406,1454,482,1936,2,1,3,7,1,2,504,230.5
7875,2003,783,783,807,702,1509,2,1,3,8,1,2,393,180
8121,2000,953,953,953,711,1664,2,1,3,7,1,2,460,172.4
8658,2000,250,982,1008,881,1889,2,1,3,9,1,2,431,215
11214,1998,930,930,956,930,1886,2,1,4,10,1,2,431,199.9
10852,2000,173,959,959,712,1671,2,1,3,7,1,2,472,173
12104,2006,1035,1035,1082,1240,2322,3,1,4,8,0,3,617,287.602
8738,1999,975,975,1005,1286,2291,2,1,4,8,1,2,429,230
9452,1997,322,1396,1407,985,2392,2,1,3,7,1,3,870,348
9660,1998,253,1044,1079,897,1976,2,1,3,7,1,3,885,286
9545,2000,655,1160,1205,1029,2234,2,1,3,7,1,3,768,300
35760,1995,543,1930,1831,1796,3627,3,1,4,10,1,3,807,625
9233,2000,358,1540,1540,1315,2855,2,1,4,9,1,3,774,405
12011,1998,130,1086,1086,838,1924,2,1,3,7,1,2,592,280
12090,1998,1141,1141,1165,1098,2263,2,1,4,10,1,2,420,258
10019,1995,815,1342,1358,1368,2726,2,1,4,9,1,3,725,350
17242,1993,48,1733,1933,1567,3500,3,1,4,11,1,3,959,584.5
10236,1994,742,1290,1305,1189,2494,2,1,4,9,1,3,803,321
10120,1994,425,1165,1203,1323,2526,2,1,4,8,1,3,844,290
12585,1993,0,1286,1565,1234,2799,2,1,3,8,1,3,704,315
12447,2005,1100,1100,1116,848,1964,2,1,3,8,1,2,760,252
15218,2006,108,1670,1670,0,1670,2,1,2,6,1,3,928,336.82
20896,2005,356,2077,2097,0,2097,1,1,1,8,1,3,1134,423
10182,2006,440,1660,1660,0,1660,2,0,3,8,1,2,500,290
8688,2005,1616,1616,1616,0,1616,2,0,3,7,0,3,834,232
10936,2006,1504,1504,1504,0,1504,2,0,3,7,0,2,510,199
8640,2006,1254,1278,1278,0,1278,2,0,2,5,0,2,584,198.6
13162,2006,200,2036,2036,604,2640,3,1,3,11,1,3,792,405.749
11216,2006,1489,1489,1489,0,1489,2,0,3,7,1,2,776,232.6
10728,2006,1095,1095,1095,844,1939,2,1,3,8,1,3,1053,266
8125,2005,756,756,756,797,1553,2,1,3,6,0,2,615,186.5
8125,2005,858,858,858,858,1716,2,1,3,7,0,2,615,200.825
8125,2006,770,770,778,798,1576,2,1,3,6,0,2,614,197
7200,2006,357,1262,1262,0,1262,2,0,2,5,0,2,572,185
7500,2005,1257,1257,1266,0,1266,2,0,3,6,1,2,453,176
7200,2006,1293,1293,1301,0,1301,2,0,2,5,1,2,572,187.75
7733,2005,1118,1142,1142,0,1142,1,1,3,5,0,0,0,139.5
11024,2005,1400,1400,1400,0,1400,2,0,3,6,0,2,612,186.8
13072,2005,1131,1131,1131,0,1131,1,1,3,6,0,0,0,132
13072,2005,1141,1141,1141,0,1141,1,1,3,6,0,2,484,142.5
13072,2004,217,1158,1158,0,1158,1,1,3,5,0,2,576,158
7800,2005,891,891,891,795,1686,2,1,3,8,0,2,462,184
7632,2005,784,784,831,754,1585,2,1,3,7,0,2,449,184.9
8304,1997,941,941,941,896,1837,2,1,3,7,0,2,688,187
7153,1992,374,761,810,793,1603,2,1,3,7,0,2,484,175.9
9370,1992,78,836,844,887,1731,2,1,3,7,0,2,462,248.5
7175,1990,494,1398,1398,0,1398,2,0,2,5,0,2,542,172
7175,1991,939,1217,1217,0,1217,2,0,2,5,0,2,484,151
9019,1994,362,636,636,684,1320,2,1,3,6,0,2,472,150
8900,1966,0,1056,1056,0,1056,1,0,2,5,0,1,384,107
7800,1965,187,828,965,0,965,1,0,3,6,0,1,300,119.9
9100,1962,952,988,988,0,988,1,0,3,6,0,2,624,129.5
9100,1963,396,1728,1728,0,1728,2,0,6,10,0,2,504,125
8927,1977,0,0,1286,368,1654,2,0,4,10,0,2,528,119.5
9240,1962,252,864,1211,0,1211,1,0,2,6,1,2,576,144
8471,1977,0,506,1212,0,1212,1,0,3,6,1,2,492,151
9308,1965,430,984,984,0,984,1,0,3,5,0,1,310,126
8450,1968,450,882,909,0,909,1,0,3,5,0,1,294,116
8638,1963,744,925,925,0,925,1,0,2,5,0,2,484,133.5
13052,1965,312,1024,1024,0,1024,1,1,3,5,0,1,308,120.875
13526,1965,0,935,935,0,935,1,0,3,5,0,1,288,137
8020,1964,268,912,912,0,912,1,0,3,6,0,0,0,124
6993,1961,447,912,1236,0,1236,1,0,3,6,1,1,288,135
8789,1967,253,912,941,0,941,1,0,3,6,1,1,288,129.2
14330,1974,228,1748,2151,495,2646,2,0,3,9,4,2,550,260
16059,1991,1288,1288,1301,1116,2417,2,1,4,9,1,2,462,260
11025,1992,216,1334,1520,1306,2826,2,1,3,9,3,3,888,334
14541,1993,326,1338,1352,1168,2520,2,1,5,10,1,3,796,310
13346,1992,367,1095,1166,1129,2295,2,1,4,9,1,2,590,268
12461,1994,168,1624,1624,0,1624,2,0,2,5,1,3,757,262
3628,2004,1143,1143,1143,0,1143,1,1,1,5,1,2,588,176.4
3316,2005,208,1247,1247,0,1247,1,1,1,4,1,2,550,197
3180,2005,600,600,520,600,1200,2,1,2,4,0,2,480,151
2544,2005,600,600,520,623,1223,2,1,2,4,0,2,480,147.4
2544,2005,600,600,520,623,1223,2,1,2,4,0,2,480,149.9
3180,2005,600,600,520,600,1200,2,1,2,4,0,2,480,144.152
2998,2000,403,756,768,756,1524,2,1,2,4,0,2,440,166
3735,1999,241,691,713,739,1452,2,1,3,6,0,2,506,183.9
2651,2000,32,673,673,709,1382,2,1,3,6,0,2,490,165
4447,2003,530,530,530,550,1080,2,1,2,4,0,2,496,139
8314,1997,569,569,854,840,1694,2,1,3,6,1,1,434,200
7180,2001,1568,1568,1568,0,1568,2,0,3,6,1,2,564,221
9549,1995,0,1494,1494,0,1494,1,1,2,6,1,2,481,270
11250,1977,441,1208,1208,0,1208,1,1,3,6,1,2,546,165
3760,1980,44,1235,1235,0,1235,1,0,1,4,3,2,484,214
3640,1980,176,1036,1036,0,1036,1,0,1,4,1,2,484,188
3874,1980,419,1226,1226,0,1226,1,0,1,4,1,2,484,190
3876,1978,48,1226,1226,0,1226,1,0,1,4,1,2,484,170
50271,1981,32,1842,1842,0,1842,0,1,0,5,1,3,894,385
13110,1972,191,1153,1193,0,1193,2,0,2,6,0,2,501,146.5
10192,1968,570,570,1222,698,1920,3,0,4,8,1,2,487,170
20781,1968,1203,1568,2156,0,2156,2,0,3,9,1,2,508,262.5
11700,1968,304,708,708,708,1416,2,1,3,7,1,2,776,179.9
11029,1968,435,1054,1512,1142,2654,2,1,4,9,1,2,619,250
10400,1972,485,732,1012,778,1790,1,2,4,8,1,2,484,165.15
10140,1967,713,1334,1334,0,1334,2,0,3,7,0,2,477,164.5
9600,1969,1164,1164,1164,0,1164,1,1,3,6,0,2,528,140
9750,1967,100,980,980,0,980,2,0,3,6,0,1,384,135.5
9600,1968,293,1051,1051,0,1051,1,0,3,6,0,2,504,142
8640,1968,56,900,884,886,1770,1,1,4,7,0,2,530,155
9360,1968,216,976,976,0,976,1,0,2,4,1,2,504,157.5
8400,1968,36,1052,1052,0,1052,1,1,3,5,0,1,288,138.5
8400,1968,89,833,898,0,898,1,0,3,6,0,1,326,140
9759,1966,252,1051,1051,0,1051,1,0,3,6,0,1,264,124.4
9600,1967,137,1141,1141,0,1141,1,0,3,6,0,1,568,158
9230,1965,203,864,1200,0,1200,1,1,1,6,0,2,884,146
14803,1971,409,825,1097,896,1993,2,1,4,8,1,2,495,190
10659,1961,135,1050,1050,0,1050,1,0,3,6,0,1,368,136.5
9100,1958,169,864,864,0,864,1,0,3,5,0,2,624,129.9
8393,1959,1098,1626,1712,0,1712,2,0,4,8,0,2,588,145
8800,1965,34,1187,1565,0,1565,2,0,3,7,2,1,299,185.9
8800,1964,698,1251,1251,0,1251,1,0,3,6,2,1,461,160
10368,1964,0,1008,1488,0,1488,1,1,3,7,1,2,430,167
9350,1964,360,720,720,720,1440,1,1,4,7,1,2,480,157.5
10382,1958,75,588,1095,0,1095,1,0,2,6,0,1,264,140
8973,1958,413,1008,1053,0,1053,1,1,3,6,0,2,750,150
10800,1960,616,1248,1248,0,1248,1,0,3,6,0,1,286,151.5
8550,1934,242,816,816,0,816,1,0,2,4,1,1,240,129.8
11425,1954,522,1008,1008,0,1008,1,0,2,4,1,1,275,137
9724,1947,938,938,1043,0,1043,1,0,2,5,1,1,273,137
4712,1946,363,747,774,456,1230,1,1,3,5,0,1,305,121.6
5900,1923,440,440,869,0,869,1,0,2,4,0,0,0,85.5
5825,1926,600,600,747,0,747,1,0,1,5,0,2,528,79.9
7438,1908,504,504,936,316,1252,1,0,3,5,0,2,576,127
9600,1961,336,1251,1433,0,1433,1,0,3,7,1,2,441,161
10858,1952,1404,1444,1624,0,1624,1,0,2,6,1,1,240,146.5
9600,1951,60,1056,1216,0,1216,1,0,3,7,0,1,280,135
10680,1951,1380,2136,2136,0,2136,2,0,4,7,0,2,528,137.9
9490,1941,238,806,958,620,1578,1,0,3,5,2,1,240,133
9462,1949,704,704,1024,704,1728,1,1,3,7,1,1,234,137
9888,1954,450,936,936,0,936,1,0,2,5,0,1,240,121
8917,1967,1584,1584,1584,0,1584,2,0,4,8,0,2,506,119
12700,1964,307,1246,1246,0,1246,1,0,3,6,2,2,441,172
8500,1961,635,1235,1235,0,1235,1,0,2,6,0,2,480,98.6
14200,1966,479,924,1216,941,2157,2,1,4,8,2,2,487,226
9000,1954,124,936,1128,0,1128,1,0,2,5,0,1,286,118
25419,1918,140,1360,1360,1360,3112,2,0,4,8,1,2,795,235
9723,1963,1008,1008,1008,0,1008,1,0,2,5,0,2,430,135
7728,1962,303,1106,1190,0,1190,1,0,3,6,0,2,540,132.5
8163,1959,102,1144,1144,0,1144,1,0,3,6,1,1,796,143
8400,1957,556,1179,1364,0,1364,1,1,3,6,1,1,331,132
11600,1960,818,1383,1383,0,1383,1,1,3,7,0,1,292,145.25
9610,1958,918,1121,1336,0,1336,1,1,3,7,1,2,488,162
10000,1956,99,1058,1370,0,1370,1,0,3,6,1,1,300,148
14850,1957,197,1092,1092,0,1092,1,0,2,6,1,1,299,141
10152,1956,210,1124,1124,0,1124,1,0,3,6,1,1,353,153
10011,1957,710,1070,1236,0,1236,1,0,2,6,1,1,447,134.45
7032,1979,0,943,943,0,943,1,0,2,4,2,2,600,135.96
8092,1954,226,1050,1050,0,1050,1,0,3,6,0,1,286,156
11310,1954,1367,1367,1375,0,1375,1,0,2,5,1,2,451,140
12778,1952,350,1008,1008,0,1008,1,0,2,4,0,1,280,139.5
10170,1951,216,216,1575,0,1575,1,1,2,5,1,2,400,155
7700,1956,30,301,1145,0,1145,1,0,3,6,0,2,684,127
11050,1956,517,1005,1005,0,1005,1,0,2,6,1,1,319,133.5
13600,1955,0,1056,1056,0,1056,1,1,3,6,0,1,300,125
15428,1951,143,884,884,0,884,1,0,2,4,0,1,270,142
21299,1941,929,929,2039,0,2039,1,1,3,7,3,3,791,167
13300,1956,521,1015,1384,0,1384,1,0,2,6,0,2,896,159
22136,1925,1153,2171,1392,1248,2640,2,1,5,10,1,3,1008,180
7500,1947,784,784,900,412,1312,1,1,3,6,0,2,649,127
7000,1924,0,617,865,445,1310,2,0,2,6,0,1,398,112
10410,1930,713,713,713,0,713,1,0,2,5,0,1,371,99.8
5400,1954,418,833,833,0,833,1,0,2,4,0,1,326,117
5400,1921,1073,1073,1073,0,1073,1,0,2,4,0,1,326,108.48
10914,1929,715,715,715,0,715,1,0,2,4,0,2,660,68
7008,1900,448,448,448,272,720,1,0,1,5,0,1,280,86.9
10800,1920,299,1120,1130,0,1130,1,0,2,5,1,2,720,120
7200,1915,325,663,774,821,1595,2,0,3,7,1,2,528,155.5
10818,1910,1077,1077,981,779,1760,1,1,4,7,1,2,648,80
10410,1915,672,672,694,520,1214,1,0,3,6,0,3,936,105
10800,1900,290,954,1766,648,2414,2,0,3,10,1,2,520,160
10800,1936,170,796,1096,370,1466,2,0,3,7,1,2,566,170
8658,1965,445,1088,1324,0,1324,2,0,3,6,1,2,440,160
13400,1966,380,1024,1086,0,1086,1,0,3,6,1,2,484,159.95
10184,1963,503,1083,1146,0,1146,1,0,3,6,1,1,294,165
9786,1962,312,912,1085,649,1734,1,1,3,7,1,2,440,159
9510,1962,434,1135,1207,0,1207,1,1,3,6,0,1,264,147
7800,1964,0,912,912,0,912,1,0,2,5,0,1,288,115
8910,1959,0,655,1194,0,1194,1,0,3,6,1,2,539,159.5
7332,1959,450,864,864,0,864,1,0,2,4,0,1,288,120
7100,1957,108,816,816,0,816,1,0,2,5,0,1,308,129.9
10800,1961,400,1313,1773,0,1773,2,0,3,6,2,2,418,183
11650,1959,0,0,1472,0,1472,2,0,2,5,1,2,484,157.5
18275,1962,802,1438,1900,548,2448,3,0,3,9,2,2,441,277.5
16321,1957,207,1484,1600,0,1600,1,0,2,6,2,1,319,207.5
12144,1950,455,910,910,611,1521,1,1,3,6,0,1,597,147.5
10800,1949,720,720,720,472,1192,1,1,4,6,0,0,0,135
7200,1950,0,0,1040,0,1040,1,0,2,5,0,2,625,109.5
7200,1950,0,0,1040,0,1040,1,0,2,4,0,2,420,109.9
7560,1959,671,1040,1040,0,1040,1,0,3,6,0,1,286,133.7
8544,1950,0,0,1040,0,1040,2,0,2,6,0,2,400,81.4
8544,1949,0,0,1040,0,1040,2,0,2,6,0,2,400,87.5
8544,1950,0,0,1040,0,1040,2,0,2,6,0,2,400,93.5
8512,1960,1556,1556,1556,0,1556,2,0,4,8,0,0,0,119
7945,1959,465,1150,1150,0,1150,1,0,3,6,0,1,300,141
7000,1961,369,1150,1150,0,1150,1,0,3,6,0,1,288,146
7590,1966,148,660,660,688,1348,1,1,3,6,1,2,453,155
10205,1962,141,925,999,0,999,1,0,3,6,0,1,300,134.5
7400,1962,236,1045,1045,0,1045,1,0,3,6,0,2,528,120
7000,1962,396,864,864,0,864,1,0,3,5,0,1,336,105
7000,1962,72,1025,1025,0,1025,1,0,3,6,0,0,0,124
9856,1900,716,716,1007,1007,2014,2,0,5,8,0,2,624,169
9906,1925,686,686,810,518,1328,1,0,3,8,0,1,210,107
9600,1948,936,1212,1226,442,1668,1,0,3,6,0,1,240,135
5520,1920,863,1147,1147,510,1657,1,0,4,9,1,1,162,111.5
9600,1900,399,780,940,476,1416,1,0,3,7,0,2,400,156.5
9600,1925,712,728,832,809,1641,1,1,3,6,1,2,546,178
6451,1900,504,712,848,580,1428,1,0,4,7,0,2,576,139.9
3960,1930,502,502,502,502,1004,1,0,2,5,1,1,200,105
5684,1930,813,813,813,0,813,1,0,2,5,0,1,270,110
7745,1900,938,938,1084,867,1951,2,0,4,9,0,2,576,111.5
7741,1924,817,1032,1032,0,1032,1,0,2,5,0,1,280,108
5633,1925,844,844,844,0,844,1,0,2,5,0,1,216,111.5
9000,1880,636,636,1089,661,1750,1,0,3,8,0,1,240,124
7200,1950,576,576,864,0,864,1,0,2,5,0,1,528,105
4400,1920,648,648,734,384,1118,1,0,2,6,0,2,440,116
7614,1905,738,738,714,662,1376,1,0,2,7,0,1,216,96.9
6000,1955,384,960,960,0,960,1,0,3,5,0,2,576,135.5
6000,1924,816,816,816,750,1566,1,1,5,7,0,2,450,139
7830,1921,76,492,492,0,492,1,0,1,3,0,1,200,61.5
9576,1945,460,770,885,297,1182,1,1,3,5,0,1,378,120
5820,1955,906,1162,1163,0,1163,1,0,3,6,0,1,220,126.175
5747,1920,798,798,840,0,840,1,0,2,5,0,1,250,64
9142,1910,1020,1020,908,1020,1928,2,0,4,9,0,1,440,137
9600,1900,1095,1095,1095,679,1774,2,0,4,8,0,3,779,87
10800,1914,490,880,880,888,1768,1,1,2,6,2,2,320,163
6300,1910,1226,1226,1226,878,2104,2,0,5,9,0,2,432,155
5000,1900,540,540,889,551,1440,1,0,3,6,0,1,352,79
8850,1916,815,815,815,875,1690,1,0,3,7,1,1,225,144
3600,1910,684,684,684,684,1368,1,0,3,7,0,1,216,114.504
7200,1920,596,596,998,764,1762,1,1,4,8,0,2,576,157
11340,1923,1200,1200,1200,0,1200,1,0,4,7,0,1,312,125
22950,1892,1107,1107,1518,1518,3608,2,1,4,12,2,3,840,475
5976,1920,624,624,624,624,1248,2,0,2,8,0,0,0,93.5
9750,1958,960,960,960,0,960,1,0,3,5,0,2,624,125
4761,1918,1020,1020,1020,0,1020,1,0,2,5,0,0,0,64.5
7446,1941,522,788,788,0,788,1,0,2,4,2,0,0,100
6435,1939,972,972,972,605,1577,1,0,3,6,1,1,312,140.2
11737,1924,848,848,1017,810,1827,1,0,2,9,1,1,240,202.5
5000,1947,605,1004,1004,660,1664,2,0,3,7,2,2,420,159
7800,1939,286,793,793,325,1118,1,0,3,5,1,2,410,119.9
6240,1934,816,816,816,0,1176,1,0,3,6,1,2,528,114.5
6240,1936,896,896,896,448,1344,1,0,3,7,0,1,240,115
6120,1930,381,728,728,434,1162,1,0,3,6,0,1,258,75
6120,1925,279,768,1015,0,1015,1,0,3,6,0,1,450,88
6240,1947,0,0,672,240,912,1,0,2,3,0,0,0,80.5
6240,1928,1042,1042,1042,534,1576,1,0,3,8,1,1,225,149
6120,1930,741,741,741,583,1324,1,0,3,7,0,1,180,110
6000,1925,706,1103,1103,0,1103,1,0,2,5,1,2,440,110.5
6000,1921,0,616,616,0,616,1,0,2,4,0,1,205,89
6380,1922,993,993,1048,0,1048,1,0,2,5,1,1,280,113
11672,1925,816,816,816,0,816,1,0,2,4,0,1,210,109
33120,1962,1595,1595,1611,875,2486,2,0,5,8,1,2,576,220
9873,1970,171,960,960,0,960,1,0,3,6,0,2,576,129
5310,1910,485,485,1001,634,1635,1,0,2,5,0,1,255,117
4118,1941,693,693,693,0,693,1,0,2,4,0,0,0,52.5
10320,1924,596,596,834,596,1430,2,0,3,7,0,2,370,107
7518,1910,396,396,665,665,1330,1,0,3,7,0,1,390,116.5
9000,1919,610,610,819,0,819,1,0,2,4,0,0,0,72
8600,1937,780,780,780,596,1376,2,0,3,7,1,1,198,119.5
7200,1938,803,803,803,557,1360,1,1,2,6,0,1,297,125.5
9786,1922,1007,1007,1077,0,1077,1,0,3,6,1,1,210,91
6780,1935,30,520,520,0,754,1,0,2,5,0,0,0,84.5
7200,1930,641,984,984,0,984,1,0,3,6,0,1,308,90
12375,1951,477,806,1081,341,1422,1,0,3,7,1,1,288,137.5
11136,1964,1921,1921,1921,0,1921,2,0,4,8,0,2,576,150
21370,1950,0,0,1640,0,1640,1,0,3,7,1,2,394,131
6930,1958,468,1062,1352,0,1352,1,0,3,6,0,1,288,130
8250,1935,0,0,1032,0,1032,1,0,2,6,1,1,260,125
5220,1936,830,830,879,0,879,1,0,2,4,0,1,180,80
5500,2004,190,1073,1073,0,1073,2,0,2,4,0,1,246,157
11235,1963,504,1051,1382,0,1382,1,1,3,6,1,2,459,148
10791,1967,0,0,1296,0,1296,2,0,2,6,0,2,516,90
8414,1963,396,1059,1068,0,1068,1,0,3,6,0,1,264,154.5
11327,1967,285,1064,1064,0,1064,1,0,3,6,1,2,528,153.6
11777,1966,285,1164,1320,0,1320,1,0,3,6,2,2,564,164.5
10366,1964,456,912,934,0,934,1,0,2,4,0,1,336,132
9000,1966,286,1059,1059,0,1059,1,0,3,6,0,1,286,142.5
11553,1968,378,1051,1159,0,1159,1,1,3,7,1,1,336,158
7844,1978,463,672,672,728,1400,1,1,3,6,1,2,440,149.5
9535,1967,0,1176,1458,0,1458,1,1,3,7,1,2,512,165
10335,1968,891,1461,1721,0,1721,2,1,3,7,1,2,440,180
7176,1978,166,960,1040,0,1040,1,0,3,6,1,2,616,160.5
9662,1977,1967,1967,1967,0,1967,2,0,6,10,0,2,580,156.5
8235,1977,1466,1949,1949,0,1949,2,0,6,10,0,2,586,157
13650,1958,554,1052,1252,668,1920,2,0,4,8,1,2,451,172.5
13125,1957,284,1134,1803,0,1803,2,0,3,8,1,2,484,155
17920,1955,372,1763,1779,0,1779,1,1,3,6,1,2,454,170
17529,1924,872,872,872,0,872,1,0,2,5,1,1,322,105
10246,1965,0,648,960,0,960,0,0,0,3,0,1,364,145
14175,1956,200,1188,1437,0,1437,1,1,3,6,1,2,576,168
20355,1967,229,1865,1830,0,1830,1,0,2,6,2,2,521,278
13050,1963,46,1000,1000,0,1000,1,0,1,4,2,2,575,164
15593,1953,701,1304,1304,983,2287,2,0,3,7,1,2,667,225
10820,1971,88,782,810,0,810,1,0,2,4,0,2,576,130
13350,1974,102,864,894,0,894,1,0,3,5,1,2,440,142.5
1700,1980,33,430,880,680,1700,2,1,2,7,0,1,450,148.4
5271,1986,371,1453,1453,0,1453,1,1,2,6,1,2,445,190
9375,1954,168,967,1350,0,1350,1,1,3,6,1,2,504,146
6488,1942,569,799,799,351,1150,1,0,3,6,2,1,215,128
7800,1948,293,896,1112,896,2008,3,0,3,8,0,1,230,225
19690,1966,697,697,1575,626,2201,2,0,4,8,1,2,432,274.97
19950,1928,672,672,1337,672,2009,2,0,4,8,2,3,795,235
19800,1935,1411,1836,1836,1836,3672,3,1,5,7,2,2,836,415
11679,1962,0,1776,1560,0,1560,2,0,3,6,1,2,528,182
12048,1952,0,0,1488,0,1488,1,0,3,7,1,2,569,135
10519,1955,1057,1057,1057,0,1057,1,0,3,6,0,1,288,137
9525,1954,550,994,1216,639,1855,2,0,4,7,0,1,325,136.9
9525,1953,532,1000,1068,541,1609,1,1,5,7,0,1,305,149.9
6420,1952,219,980,1148,0,1148,1,0,2,6,0,1,308,123.5
8335,1954,0,0,1124,0,1124,1,0,3,5,1,0,0,93
7585,1948,810,810,1002,454,1456,1,0,4,7,1,1,280,91.5
11200,1985,40,1298,1298,0,1298,2,0,3,5,1,2,403,180
12128,1989,319,868,1313,1246,2559,2,1,4,9,1,2,506,209
9554,1993,397,777,1065,846,1911,2,1,3,8,1,2,471,215
9069,1993,0,1344,1440,0,1440,2,0,2,8,0,4,920,224.5
11003,2005,1308,1308,1308,568,1876,2,1,3,7,0,3,848,229.8
7488,2005,815,1208,1208,0,1208,2,0,2,6,0,2,632,183.6
7406,2006,515,1199,1220,0,1220,2,0,2,6,0,2,632,194
6762,2006,1286,1286,1294,0,1294,2,0,2,6,1,2,662,193.879
11210,2005,1594,1614,1614,0,1614,2,0,3,7,0,3,865,221.5
8990,2006,1498,1498,1498,0,1498,2,0,2,5,0,2,675,204.9
8760,2006,927,1391,1391,571,1962,2,1,3,7,0,3,868,239.799
13377,2006,260,1836,1846,0,1846,2,0,3,7,1,2,495,233.555
11645,2005,434,1734,1734,0,1734,2,0,3,7,0,2,660,260
11645,2005,448,1570,1590,0,1590,2,1,2,6,0,3,754,294.9
10984,2005,945,945,945,864,1809,2,1,3,8,0,2,638,209.7
9316,2005,1558,1614,1614,0,1614,2,0,3,7,1,2,576,225
9316,2005,784,784,784,812,1596,2,1,3,6,0,2,610,181
10041,1992,119,908,927,988,1915,2,1,3,8,1,2,506,220
36500,1964,812,1624,1582,0,1582,2,0,4,7,0,2,390,190
21453,1969,0,938,988,0,988,1,0,1,4,2,2,540,180
70761,1975,878,1533,1533,0,1533,2,0,2,5,2,2,576,280
12000,1968,535,1388,1388,0,1388,2,0,3,6,1,2,522,158.9
8846,1996,572,870,914,0,914,1,0,2,5,0,2,576,148
13015,1996,1100,1100,1100,0,1100,1,1,3,5,0,2,462,145
12438,1995,781,781,795,704,1499,2,1,3,6,1,2,473,187
8685,1998,579,1425,1425,0,1425,2,0,3,5,0,2,591,193
